A;N-Z;N;Z;Element;O;ME [keV];Error ME [keV];BINDING ENERGY/A [keV];Error BINDING ENERGY/A [keV];ATOMIC MASS [µu];Error ATOMIC MASS [µu];Extrapolated?
142;28;85;57;La;    ;-80023.95000;6.28600;8320.82630;0.04430;141914090.76000;6.74800;False
142;26;84;58;Ce;    ;-84532.89600;2.44300;8347.07000;0.01720;141909250.20800;2.62300;False
142;24;83;59;Pr;    ;-83786.36700;1.49800;8336.30320;0.01060;141910051.64000;1.60700;False
142;22;82;60;Nd;    ;-85950.05500;1.25600;8346.03100;0.00880;141907728.82400;1.34800;False
142;20;81;61;Pm;    ;-81141.53600;23.59600;8306.65870;0.16620;141912890.98200;25.33000;False
142;18;80;62;Sm;    ;-78981.93000;1.86600;8285.94070;0.01310;141915209.41500;2.00200;False
142;16;79;63;Eu;   -;-71308.93000;30.05800;8226.39600;0.21170;141923446.71900;32.26800;False
142;14;78;64;Gd;   x;-66959.52200;27.94500;8190.25690;0.19680;141928116.00000;30.00000;False
142;12;77;65;Tb;   -;-56559.52200;700.55800;8111.50800;4.93350;141939280.85800;752.07900;False
142;10;76;66;Dy;   -;-50120.00000;729.00000;8061.00000;5.00000;141946194.00000;782.00000;True
142;8;75;67;Ho;   x;-37250.00000;401.00000;7965.00000;3.00000;141960010.00000;430.00000;True
142;6;74;68;Er;   x;-27930.00000;500.00000;7893.00000;4.00000;141970016.00000;537.00000;True
143;39;91;52;Te;   x;-40530.00000;500.00000;8070.00000;3.00000;142956489.00000;537.00000;True
143;37;90;53;I;   x;-50790.00000;200.00000;8137.00000;1.00000;142945475.00000;215.00000;True
143;35;89;54;Xe;   x;-60202.88200;4.65700;8196.88550;0.03260;142935369.55000;5.00000;False
143;33;88;55;Cs;    ;-67675.51900;7.57300;8243.67070;0.05300;142927347.34600;8.13000;False
143;31;87;56;Ba;    ;-73937.20500;6.75600;8281.98780;0.04720;142920625.14900;7.25300;False
143;29;86;57;La;    ;-78171.46700;7.32900;8306.12710;0.05130;142916079.48200;7.86800;False
143;27;85;58;Ce;    ;-81606.37800;2.44200;8324.67650;0.01710;142912391.95300;2.62100;False
143;25;84;59;Pr;    ;-83068.20000;1.81600;8329.42800;0.01270;142910822.62400;1.94900;False
143;23;83;60;Nd;    ;-84002.31000;1.25500;8330.48930;0.00880;142909819.81500;1.34700;False
143;21;82;61;Pm;    ;-82960.66400;2.94400;8317.73410;0.02060;142910938.06800;3.16000;False
143;19;81;62;Sm;    ;-79517.13500;2.75000;8288.18250;0.01920;142914634.84800;2.95100;False
143;17;80;63;Eu;   x;-74241.31100;10.98600;8245.81770;0.07680;142920298.67800;11.79300;False
143;15;79;64;Gd;   -;-68231.31100;200.30100;8198.31880;1.40070;142926750.67800;215.03200;False
143;13;78;65;Tb;   x;-60419.19200;51.23200;8138.21760;0.35830;142935137.33200;55.00000;False
143;11;77;66;Dy;   x;-52168.94900;13.04100;8075.05270;0.09120;142943994.33200;14.00000;False
143;9;76;67;Ho;   x;-42048.00000;298.00000;7999.00000;2.00000;142954860.00000;320.00000;True
143;7;75;68;Er;   x;-31160.00000;400.00000;7917.00000;3.00000;142966548.00000;429.00000;True
144;40;92;52;Te;   x;-36220.00000;300.00000;8040.00000;2.00000;143961116.00000;322.00000;True
144;38;91;53;I;   x;-45330.00000;400.00000;8098.00000;3.00000;143951336.00000;429.00000;True
144;36;90;54;Xe;   x;-56872.30100;5.31000;8172.88450;0.03690;143938945.07600;5.70000;False
144;34;89;55;Cs;    ;-63271.36200;20.13200;8211.88940;0.13980;143932075.40200;21.61200;False
144;32;88;56;Ba;    ;-71767.13000;7.13600;8265.45490;0.04960;143922954.82100;7.66100;False
144;30;87;57;La;   x;-74849.66000;12.93700;8281.42830;0.08980;143919645.58900;13.88800;False
144;28;86;58;Ce;   +;-80431.94200;2.83300;8314.76120;0.01970;143913652.76300;3.04100;False
144;26;85;59;Pr;   +;-80750.58800;2.70800;8311.54110;0.01880;143913310.68200;2.90700;False
144;24;84;60;Nd;    ;-83748.02800;1.25500;8326.92370;0.00870;143910092.79800;1.34600;False
144;22;83;61;Pm;    ;-81416.11600;2.91200;8305.29690;0.02020;143912596.20800;3.12600;False
144;20;82;62;Sm;    ;-81965.62600;1.45900;8303.68000;0.01010;143912006.28500;1.56600;False
144;18;81;63;Eu;    ;-75619.17500;10.78700;8254.17440;0.07490;143918819.48100;11.58000;False
144;16;80;64;Gd;   x;-71759.51100;27.94500;8221.93820;0.19410;143922963.00000;30.00000;False
144;14;79;65;Tb;   x;-62368.18800;27.94500;8151.28770;0.19410;143933045.00000;30.00000;False
144;12;78;66;Dy;   x;-56570.09100;7.17300;8105.59020;0.04980;143939269.51200;7.70000;False
144;10;77;67;Ho;   x;-44609.52100;8.47700;8017.09770;0.05890;143952109.71200;9.10000;False
144;8;76;68;Er;   x;-36608.00000;196.00000;7956.00000;1.00000;143960700.00000;210.00000;True
144;6;75;69;Tm;  -p;-22159.00000;400.00000;7850.00000;3.00000;143976211.00000;429.00000;True
145;41;93;52;Te;   x;-30010.00000;300.00000;7998.00000;2.00000;144967783.00000;322.00000;True
145;39;92;53;I;   x;-41130.00000;500.00000;8069.00000;3.00000;144955845.00000;537.00000;True
145;37;91;54;Xe;   x;-51493.33700;11.17800;8135.08770;0.07710;144944719.63100;12.00000;False
145;35;90;55;Cs;    ;-60054.42400;9.06700;8188.73420;0.06250;144935528.92700;9.73300;False
145;33;89;56;Ba;   x;-67516.18300;8.47700;8234.79910;0.05850;144927518.40000;9.10000;False
145;31;88;57;La;    ;-72835.32500;12.26900;8266.08730;0.08460;144921808.06500;13.17000;False
145;29;87;58;Ce;    ;-77067.05900;33.90000;8289.87620;0.23380;144917265.11300;36.39300;False
145;27;86;59;Pr;    ;-79625.99000;7.14900;8302.12850;0.04930;144914517.98700;7.67400;False
145;25;85;60;Nd;    ;-81432.00400;1.27100;8309.18830;0.00880;144912579.15100;1.36400;False
145;23;84;61;Pm;    ;-81267.50600;2.80500;8302.65830;0.01930;144912755.74800;3.01100;False
145;21;83;62;Sm;    ;-80651.40700;1.48500;8293.01390;0.01020;144913417.15700;1.59400;False
145;19;82;63;Eu;    ;-77991.52400;3.06000;8269.27440;0.02110;144916272.65900;3.28500;False
145;17;81;64;Gd;    ;-72926.62600;19.71600;8228.94850;0.13600;144921710.05100;21.16500;False
145;15;80;65;Tb;    ;-66399.69300;110.89600;8178.53970;0.76480;144928717.00100;119.05100;False
145;13;79;66;Dy;   x;-58242.60700;6.52000;8116.88840;0.04500;144937473.99200;7.00000;False
145;11;78;67;Ho;   x;-49120.11300;7.45200;8048.57920;0.05140;144947267.39200;8.00000;False
145;9;77;68;Er;   x;-39240.00000;200.00000;7975.00000;1.00000;144957874.00000;215.00000;True
145;7;76;69;Tm;  -p;-27583.00000;196.00000;7889.00000;1.00000;144970389.00000;210.00000;True
146;40;93;53;I;   x;-35540.00000;300.00000;8031.00000;2.00000;145961846.00000;322.00000;True
146;38;92;54;Xe;   x;-47954.95000;24.21900;8110.41540;0.16590;145948518.24500;26.00000;False
146;36;91;55;Cs;   x;-55310.38000;2.89300;8155.43650;0.01980;145940621.86700;3.10600;False
146;34;90;56;Ba;   x;-64866.26900;1.77000;8215.52930;0.01210;145930363.20000;1.90000;False
146;32;89;57;La;    ;-69221.17400;1.67500;8239.99880;0.01150;145925688.01700;1.79700;False
146;30;88;58;Ce;    ;-75625.86800;14.66500;8278.50810;0.10040;145918812.29400;15.74300;False
146;28;87;59;Pr;    ;-76673.48600;34.35600;8280.32500;0.23530;145917687.63000;36.88200;False
146;26;86;60;Nd;    ;-80925.91600;1.27300;8304.09270;0.00870;145913122.45900;1.36600;False
146;24;85;61;Pm;   +;-79454.36000;4.27500;8288.65500;0.02930;145914702.24000;4.58900;False
146;22;84;62;Sm;    ;-80996.36000;3.04500;8293.85810;0.02090;145913046.83500;3.26900;False
146;20;83;63;Eu;    ;-77117.60300;6.00900;8261.93270;0.04120;145917210.85200;6.45100;False
146;18;82;64;Gd;    ;-76085.82300;4.07600;8249.50720;0.02790;145918318.51300;4.37600;False
146;16;81;65;Tb;    ;-67763.64400;44.86000;8187.14740;0.30730;145927252.73900;48.15900;False
146;14;80;66;Dy;    ;-62554.92800;6.69500;8146.11280;0.04590;145932844.52600;7.18700;False
146;12;79;67;Ho;    ;-51238.22700;6.58700;8063.24260;0.04510;145944993.50300;7.07100;False
146;10;78;68;Er;    ;-44322.01900;6.70500;8010.51270;0.04590;145952418.35700;7.19700;False
146;8;77;69;Tm;  -p;-31055.00000;200.00000;7914.00000;1.00000;145966661.00000;215.00000;True
147;41;94;53;I;   x;-31200.00000;300.00000;8001.00000;2.00000;146966505.00000;322.00000;True
147;39;93;54;Xe;   x;-42400.00000;200.00000;8072.00000;1.00000;146954482.00000;215.00000;True
147;37;92;55;Cs;   x;-51920.07300;8.38300;8131.80100;0.05700;146944261.51200;9.00000;False
147;35;91;56;Ba;   x;-60264.03600;19.74800;8183.24050;0.13430;146935303.90000;21.20000;False
147;33;90;57;La;   x;-66678.39700;10.71200;8221.55360;0.07290;146928417.80000;11.50000;False
147;31;89;58;Ce;    ;-72013.90200;8.58000;8252.52740;0.05840;146922689.90000;9.21100;False
147;29;88;59;Pr;    ;-75444.09300;15.85500;8270.54000;0.10790;146919007.43800;17.02000;False
147;27;87;60;Nd;    ;-78146.79400;1.27500;8283.60360;0.00870;146916105.96900;1.36800;False
147;25;86;61;Pm;    ;-79041.98400;1.28800;8284.37120;0.00880;146915144.94400;1.38200;False
147;23;85;62;Sm;    ;-79266.04800;1.26200;8280.57340;0.00860;146914904.40100;1.35400;False
147;21;84;63;Eu;    ;-77544.61100;2.56900;8263.54090;0.01750;146916752.44000;2.75800;False
147;19;83;64;Gd;    ;-75356.92800;1.88700;8243.33660;0.01280;146919101.01400;2.02500;False
147;17;82;65;Tb;    ;-70742.67400;8.09600;8206.62500;0.05510;146924054.62000;8.69100;False
147;15;81;66;Dy;   x;-64196.04700;8.84900;8156.76800;0.06020;146931082.71200;9.50000;False
147;13;80;67;Ho;    ;-55757.10100;5.00100;8094.03810;0.03400;146940142.29300;5.36800;False
147;11;79;68;Er;   x;-46607.81400;38.19100;8026.47600;0.25980;146949964.45600;41.00000;False
147;9;78;69;Tm;    ;-35974.40700;6.83900;7948.81780;0.04650;146961379.88700;7.34100;False
148;40;94;54;Xe;   x;-38650.00000;300.00000;8047.00000;2.00000;147958508.00000;322.00000;True
148;38;93;55;Cs;   x;-46910.95000;13.04100;8097.54690;0.08810;147949639.02600;14.00000;False
148;36;92;56;Ba;   x;-57544.91100;1.49000;8164.11180;0.01010;147938223.00000;1.60000;False
148;34;91;57;La;   x;-62708.74200;19.46800;8193.71650;0.13150;147932679.40000;20.90000;False
148;32;90;58;Ce;    ;-70398.42400;11.19500;8240.38760;0.07560;147924424.18600;12.01700;False
148;30;89;59;Pr;    ;-72535.45200;15.04100;8249.54090;0.10160;147922129.99200;16.14700;False
148;28;88;60;Nd;    ;-77408.06600;2.05300;8277.17780;0.01390;147916899.02700;2.20300;False
148;26;87;61;Pm;  +p;-76865.87700;5.69000;8268.22830;0.03840;147917481.09100;6.10800;False
148;24;86;62;Sm;    ;-79336.06700;1.24600;8279.63260;0.00840;147914829.23300;1.33700;False
148;22;85;63;Eu;    ;-76297.48200;9.96100;8253.81550;0.06730;147918091.28800;10.69300;False
148;20;84;64;Gd;    ;-76269.41900;1.46000;8248.33980;0.00990;147918121.41400;1.56600;False
148;18;83;65;Tb;    ;-70536.94700;12.46300;8204.32070;0.08420;147924275.47600;13.37900;False
148;16;82;66;Dy;    ;-67859.39700;8.72400;8180.94300;0.05890;147927149.94400;9.36500;False
148;14;81;67;Ho;   x;-57991.16600;83.83400;8108.97970;0.56640;147937743.92500;90.00000;False
148;12;80;68;Er;   x;-51478.99700;10.24600;8059.69240;0.06920;147944735.02600;11.00000;False
148;10;79;69;Tm;   x;-38765.03400;10.24600;7968.50110;0.06920;147958384.02600;11.00000;False
148;8;78;70;Yb;   x;-30230.00000;400.00000;7906.00000;3.00000;147967547.00000;429.00000;True
149;41;95;54;Xe;   x;-33000.00000;300.00000;8009.00000;2.00000;148964573.00000;322.00000;True
149;39;94;55;Cs;   x;-43300.00000;400.00000;8073.00000;3.00000;148953516.00000;429.00000;True
149;37;93;56;Ba;   x;-52830.62000;2.51500;8131.84950;0.01690;148943284.00000;2.70000;False
149;35;92;57;La;   +;-60219.92100;200.26200;8176.19150;1.34400;148935351.25900;214.99000;False
149;33;91;58;Ce;   x;-66669.92100;10.24600;8214.22940;0.06880;148928426.90000;11.00000;False
149;31;90;59;Pr;   x;-71039.37300;9.87400;8238.30400;0.06630;148923736.10000;10.60000;False
149;29;89;60;Nd;  -n;-74375.53500;2.05400;8255.44370;0.01380;148920154.58300;2.20500;False
149;27;88;61;Pm;    ;-76064.40400;2.18400;8261.52770;0.01470;148918341.50700;2.34400;False
149;25;87;62;Sm;    ;-77135.89800;1.15700;8263.46830;0.00780;148917191.21100;1.24100;False
149;23;86;63;Eu;    ;-76441.31700;3.90300;8253.55600;0.02620;148917936.87500;4.19000;False
149;21;85;64;Gd;    ;-75127.17300;3.31000;8239.48560;0.02220;148919347.66600;3.55300;False
149;19;84;65;Tb;    ;-71488.63900;3.62900;8209.81530;0.02440;148923253.79200;3.89500;False
149;17;83;66;Dy;    ;-67693.99000;9.18300;8179.09720;0.06160;148927327.51600;9.85800;False
149;15;82;67;Ho;    ;-61645.85400;11.98500;8133.25500;0.08040;148933820.45700;12.86600;False
149;13;81;68;Er;   x;-53741.62100;27.94500;8074.95580;0.18750;148942306.00000;30.00000;False
149;11;80;69;Tm;   x;-43940.00000;200.00000;8004.00000;1.00000;148952828.00000;215.00000;True
149;9;79;70;Yb;   x;-33330.00000;300.00000;7927.00000;2.00000;148964219.00000;322.00000;True
150;42;96;54;Xe;   x;-28990.00000;300.00000;7983.00000;2.00000;149968878.00000;322.00000;True
150;40;95;55;Cs;   x;-38170.00000;400.00000;8039.00000;3.00000;149959023.00000;429.00000;True
150;38;94;56;Ba;   x;-49889.79900;5.68200;8111.84050;0.03790;149946441.10000;6.10000;False
150;36;93;57;La;   x;-56311.14700;2.51500;8149.43390;0.01680;149939547.50000;2.70000;False
150;34;92;58;Ce;    ;-64846.86300;11.69700;8201.12300;0.07800;149930384.03200;12.55600;False
150;32;91;59;Pr;    ;-68300.50900;9.01500;8218.93160;0.06010;149926676.39100;9.67700;False
150;30;90;60;Nd;    ;-73679.95100;1.12900;8249.57890;0.00750;149920901.32200;1.21100;False
150;28;89;61;Pm;   +;-73597.33600;20.03100;8243.81250;0.13350;149920990.01400;21.50400;False
150;26;88;62;Sm;    ;-77051.33600;1.11200;8261.62350;0.00740;149917281.99300;1.19300;False
150;24;87;63;Eu;    ;-74792.36900;6.23100;8241.34810;0.04150;149919707.09200;6.68800;False
150;22;86;64;Gd;    ;-75764.05100;6.05500;8242.61030;0.04040;149918663.94900;6.50000;False
150;20;85;65;Tb;    ;-71105.78900;7.37100;8206.33960;0.04910;149923664.79900;7.91200;False
150;18;84;66;Dy;    ;-69309.61800;4.31900;8189.14950;0.02880;149925593.06800;4.63600;False
150;16;83;67;Ho;    ;-61945.89200;14.16800;8134.84230;0.09450;149933498.35300;15.20900;False
150;14;82;68;Er;    ;-57831.32300;17.19400;8102.19620;0.11460;149937915.52400;18.45800;False
150;12;81;69;Tm;   x;-46491.00000;196.00000;8021.00000;1.00000;149950090.00000;210.00000;True
150;10;80;70;Yb;   x;-38830.00000;300.00000;7965.00000;2.00000;149958314.00000;322.00000;True
150;8;79;71;Lu;  -p;-24771.00000;300.00000;7866.00000;2.00000;149973407.00000;322.00000;True
151;41;96;55;Cs;   x;-34280.00000;500.00000;8013.00000;3.00000;150963199.00000;537.00000;True
151;39;95;56;Ba;   x;-44940.00000;400.00000;8079.00000;3.00000;150951755.00000;429.00000;True
151;37;94;57;La;   x;-53310.33900;435.47300;8129.04360;2.88390;150942769.00000;467.50000;False
151;35;93;58;Ce;   x;-61225.05800;17.69800;8176.27790;0.11720;150934272.20000;19.00000;False
151;33;92;59;Pr;    ;-66779.68100;11.65000;8207.88240;0.07720;150928309.06600;12.50600;False
151;31;91;60;Nd;    ;-70943.18300;1.13300;8230.27410;0.00750;150923839.36300;1.21500;False
151;29;90;61;Pm;    ;-73386.26000;4.61100;8241.27230;0.03050;150921216.61300;4.94900;False
151;27;89;62;Sm;    ;-74576.48000;1.11000;8243.97350;0.00740;150919938.85900;1.19100;False
151;25;88;63;Eu;    ;-74653.09800;1.16600;8239.29980;0.00770;150919856.60600;1.25100;False
151;23;87;64;Gd;    ;-74188.92000;2.99300;8231.04460;0.01980;150920354.92200;3.21200;False
151;21;86;65;Tb;    ;-71623.54100;4.09400;8208.87430;0.02710;150923108.97000;4.39500;False
151;19;85;66;Dy;  -a;-68752.38800;3.24700;8184.67890;0.02150;150926191.27900;3.48600;False
151;17;84;67;Ho;  -a;-63622.74600;8.29800;8145.52670;0.05500;150931698.17600;8.90800;False
151;15;83;68;Er;   x;-58266.29000;16.47000;8104.87230;0.10910;150937448.56700;17.68100;False
151;13;82;69;Tm;    ;-50771.61300;19.37500;8050.05760;0.12830;150945494.43300;20.79900;False
151;11;81;70;Yb;  ep;-41542.35200;300.49200;7983.75560;1.99000;150955402.45300;322.59100;False
151;9;80;71;Lu;  -p;-30300.00000;300.00000;7904.00000;2.00000;150967471.00000;322.00000;True
152;42;97;55;Cs;   x;-29130.00000;500.00000;7980.00000;3.00000;151968728.00000;537.00000;True
152;40;96;56;Ba;   x;-41610.00000;400.00000;8057.00000;3.00000;151955330.00000;429.00000;True
152;38;95;57;La;   x;-49290.00000;300.00000;8102.00000;2.00000;151947085.00000;322.00000;True
152;36;94;58;Ce;   x;-58980.00000;200.00000;8161.00000;1.00000;151936682.00000;215.00000;True
152;34;93;59;Pr;   x;-63758.07000;18.53700;8187.10490;0.12200;151931552.90000;19.90000;False
152;32;92;60;Nd;    ;-70149.66300;24.47600;8224.00780;0.16100;151924691.24200;26.27600;False
152;30;91;61;Pm;    ;-71254.46800;25.90400;8226.12930;0.17040;151923505.18500;27.80900;False
152;28;90;62;Sm;    ;-74762.97700;1.01600;8244.06450;0.00670;151919738.64600;1.09000;False
152;26;89;63;Eu;    ;-72888.50000;1.16600;8226.58540;0.00770;151921750.98000;1.25200;False
152;24;88;64;Gd;    ;-74707.30400;1.00700;8233.40420;0.00660;151919798.41400;1.08100;False
152;22;87;65;Tb;   -;-70717.30400;40.01300;8202.00720;0.26320;151924081.85500;42.95500;False
152;20;86;66;Dy;  -a;-70117.96300;4.59300;8192.91710;0.03020;151924725.27400;4.93000;False
152;18;85;67;Ho;    ;-63604.63600;12.52800;8144.91930;0.08240;151931717.61800;13.44900;False
152;16;84;68;Er;    ;-60500.21800;8.83000;8119.34850;0.05810;151935050.34700;9.47800;False
152;14;83;69;Tm;    ;-51720.27900;54.02700;8056.43870;0.35540;151944476.00000;58.00000;False
152;12;82;70;Yb;    ;-46270.38600;149.70800;8015.43710;0.98490;151950326.69900;160.71800;False
152;10;81;71;Lu;   x;-33422.00000;196.00000;7926.00000;1.00000;151964120.00000;210.00000;True
153;41;97;56;Ba;   x;-36470.00000;400.00000;8023.00000;3.00000;152960848.00000;429.00000;True
153;39;96;57;La;   x;-46060.00000;300.00000;8081.00000;2.00000;152950553.00000;322.00000;True
153;37;95;58;Ce;   x;-54910.00000;200.00000;8134.00000;1.00000;152941052.00000;215.00000;True
153;35;94;59;Pr;    ;-61568.49000;11.88200;8172.03710;0.07770;152933903.51100;12.75500;False
153;33;93;60;Nd;    ;-67330.38000;2.74700;8204.58320;0.01800;152927717.86800;2.94900;False
153;31;92;61;Pm;    ;-70648.00300;9.06300;8221.15360;0.05920;152924156.25200;9.72900;False
153;29;91;62;Sm;  -n;-72560.05900;1.02500;8228.53730;0.00670;152922103.57600;1.10000;False
153;27;90;63;Eu;    ;-73367.46600;1.17100;8228.70110;0.00770;152921236.78900;1.25700;False
153;25;89;64;Gd;    ;-72882.94400;1.00200;8220.42090;0.00660;152921756.94500;1.07500;False
153;23;88;65;Tb;    ;-71313.61000;3.94700;8205.05040;0.02580;152923441.69400;4.23700;False
153;21;87;66;Dy;    ;-69143.19700;4.00100;8185.75140;0.02620;152925771.72900;4.29500;False
153;19;86;67;Ho;  -a;-65012.07400;5.06600;8153.63720;0.03310;152930206.67100;5.43800;False
153;17;85;68;Er;    ;-60466.68200;9.28500;8118.81540;0.06070;152935086.35000;9.96700;False
153;15;84;69;Tm;    ;-53972.61000;11.97900;8071.25710;0.07830;152942058.02300;12.86000;False
153;13;83;70;Yb;   x;-47160.00000;200.00000;8022.00000;1.00000;152949372.00000;215.00000;True
153;11;82;71;Lu;  +a;-38375.46200;150.01700;7959.08820;0.98050;152958802.24800;161.05000;False
153;9;81;72;Hf;   x;-27300.00000;300.00000;7882.00000;2.00000;152970692.00000;322.00000;True
154;42;98;56;Ba;   x;-32920.00000;500.00000;8001.00000;3.00000;153964659.00000;537.00000;True
154;40;97;57;La;   x;-41530.00000;300.00000;8051.00000;2.00000;153955416.00000;322.00000;True
154;38;96;58;Ce;   x;-52220.00000;200.00000;8116.00000;1.00000;153943940.00000;215.00000;True
154;36;95;59;Pr;   +;-57859.60200;100.00500;8147.29940;0.64940;153937885.16500;107.36000;False
154;34;94;60;Nd;   x;-65579.60200;1.02500;8192.34910;0.00670;153929597.40400;1.10000;False
154;32;93;61;Pm;   -;-68266.60200;25.02100;8204.71700;0.16250;153926712.79100;26.86100;False
154;30;92;62;Sm;    ;-72455.56400;1.30500;8226.83790;0.00850;153922215.75600;1.40000;False
154;28;91;63;Eu;    ;-71738.36700;1.18800;8217.10060;0.00770;153922985.69900;1.27500;False
154;26;90;64;Gd;    ;-73706.35800;0.99400;8224.79960;0.00650;153920872.97400;1.06600;False
154;24;89;65;Tb;   -;-70156.70700;45.30900;8196.66970;0.29420;153924683.68100;48.64100;False
154;22;88;66;Dy;    ;-70394.01500;7.43100;8193.13050;0.04830;153924428.92000;7.97700;False
154;20;87;67;Ho;  -a;-64639.37800;8.21600;8150.68250;0.05340;153930606.77600;8.82000;False
154;18;86;68;Er;    ;-62604.97400;4.96100;8132.39190;0.03220;153932790.79900;5.32500;False
